task_category,task_id,task_completion_rate,precision,recall,f1_score,prompt_tokens,completion_tokens,execution_time_seconds
Webmall_Checkout,Webmall_Checkout_Task3,1.0,1.0,1.0,1.0,134987,10403,311.6407940387726
Webmall_Checkout,Webmall_Checkout_Task7,0.0,0.0,0.0,0.0,109788,8501,261.99215054512024
Webmall_Checkout,Webmall_Checkout_Task6,1.0,1.0,1.0,1.0,133602,10652,357.91593766212463
Webmall_Find_Cheapest_Offer,Webmall_Find_Cheapest_Offer_Task2,0.0,0.0,0.0,0.0,551323,40790,933.5775418281555
Webmall_Find_Cheapest_Offer,Webmall_Find_Cheapest_Offer_Task9,1.0,1.0,1.0,1.0,64641,7714,186.0242781639099
Webmall_Find_Cheapest_Offer,Webmall_Find_Cheapest_Offer_Task7,0.0,0.0,0.0,0.0,438023,25095,664.6523597240448
Webmall_Find_Cheapest_Offer,Webmall_Find_Cheapest_Offer_Task8,1.0,1.0,1.0,1.0,133645,9859,268.616911649704
Webmall_Find_Cheapest_Offer,Webmall_Find_Cheapest_Offer_Task6,1.0,1.0,1.0,1.0,134969,10367,258.87916588783264
Webmall_Find_Cheapest_Offer,Webmall_Find_Cheapest_Offer_Task4,1.0,1.0,1.0,1.0,84782,7194,206.79973459243774
Webmall_Find_Cheapest_Offer,Webmall_Find_Cheapest_Offer_Task1,1.0,1.0,1.0,1.0,87511,5693,153.93951892852783
Webmall_Find_Cheapest_Offer,Webmall_Find_Cheapest_Offer_Task3,1.0,1.0,1.0,1.0,148361,12595,317.7214391231537
Webmall_Find_Cheapest_Offer,Webmall_Find_Cheapest_Offer_Task5,1.0,1.0,1.0,1.0,76264,5580,165.29959273338318
Webmall_Find_Cheapest_Offer,Webmall_Find_Cheapest_Offer_Task10,1.0,1.0,1.0,1.0,196133,12944,306.16385078430176
Webmall_Cheapest_Offer_Vague_Requirements,Webmall_Cheapest_Offer_Vague_Requirements_Task3,0.0,1.0,0.5,0.6666666666666666,134183,10523,323.0288326740265
Webmall_Cheapest_Offer_Vague_Requirements,Webmall_Cheapest_Offer_Vague_Requirements_Task4,0.0,0.45454545454545453,0.5,0.47619047619047616,629529,87594,2414.958758354187
Webmall_Cheapest_Offer_Vague_Requirements,Webmall_Cheapest_Offer_Vague_Requirements_Task2,1.0,1.0,1.0,1.0,271749,27854,717.9519500732422
Webmall_Cheapest_Offer_Vague_Requirements,Webmall_Cheapest_Offer_Vague_Requirements_Task6,1.0,1.0,1.0,1.0,166734,17955,416.15156722068787
Webmall_Cheapest_Offer_Vague_Requirements,Webmall_Cheapest_Offer_Vague_Requirements_Task5,0.0,0.0,0.0,0.0,140977,12800,326.6390652656555
Webmall_Cheapest_Offer_Vague_Requirements,Webmall_Cheapest_Offer_Vague_Requirements_Task1,0.0,0.8,1.0,0.888888888888889,288972,35606,860.1926131248474
Webmall_Find_Substitutes,Webmall_Find_Substitutes_Task4,1.0,1.0,1.0,1.0,187506,15886,363.8239657878876
Webmall_Find_Substitutes,Webmall_Find_Substitutes_Task6,1.0,1.0,1.0,1.0,231088,20160,540.9728827476501
Webmall_Find_Substitutes,Webmall_Find_Substitutes_Task3,1.0,1.0,1.0,1.0,265690,24253,573.8243653774261
Webmall_Find_Substitutes,Webmall_Find_Substitutes_Task2,1.0,1.0,1.0,1.0,76686,7418,198.86838388442993
Webmall_Find_Substitutes,Webmall_Find_Substitutes_Task1,0.0,0.0,0.0,0.0,77058,6202,162.0913052558899
Webmall_Find_Substitutes,Webmall_Find_Substitutes_Task5,1.0,1.0,1.0,1.0,99139,14226,310.23517775535583
Webmall_EndToEnd,Webmall_EndToEnd_Task7,1.0,1.0,1.0,1.0,484073,30291,976.6581752300262
Webmall_EndToEnd,Webmall_EndToEnd_Task5,0.0,0.0,0.0,0.0,287118,17729,515.7735521793365
Webmall_EndToEnd,Webmall_EndToEnd_Task1,1.0,1.0,1.0,1.0,357385,23174,709.4333143234253
Webmall_EndToEnd,Webmall_EndToEnd_Task4,0.0,0.0,0.0,0.0,253333,16436,512.0998091697693
Webmall_EndToEnd,Webmall_EndToEnd_Task2,1.0,1.0,1.0,1.0,350750,20244,535.273764371872
Webmall_EndToEnd,Webmall_EndToEnd_Task8,0.0,0.0,0.0,0.0,523927,34840,984.1172411441803
Webmall_EndToEnd,Webmall_EndToEnd_Task3,0.0,0.0,0.0,0.0,449518,28290,731.2858276367188
Webmall_EndToEnd,Webmall_EndToEnd_Task6,0.0,0.0,0.0,0.0,187548,14489,485.3525822162628
Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task1,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,358332,39811,922.6109907627106
Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task4,1.0,1.0,1.0,1.0,173980,18193,388.235719203949
Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task3,1.0,1.0,1.0,1.0,329804,33629,714.060072183609
Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task2,1.0,1.0,1.0,1.0,526243,44681,944.6280393600464
Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task5,1.0,1.0,1.0,1.0,30612,3998,79.79381394386292
Webmall_Cheapest_Offer_Specific_Requirements,Webmall_Cheapest_Offer_Specific_Requirements_Task10,1.0,1.0,1.0,1.0,183228,16483,368.72455310821533
Webmall_Cheapest_Offer_Specific_Requirements,Webmall_Cheapest_Offer_Specific_Requirements_Task4,1.0,1.0,1.0,1.0,101164,8639,248.77404069900513
Webmall_Cheapest_Offer_Specific_Requirements,Webmall_Cheapest_Offer_Specific_Requirements_Task8,0.0,0.0,0.0,0.0,166125,14901,359.66968393325806
Webmall_Cheapest_Offer_Specific_Requirements,Webmall_Cheapest_Offer_Specific_Requirements_Task2,1.0,1.0,1.0,1.0,138629,14231,370.82616662979126
Webmall_Cheapest_Offer_Specific_Requirements,Webmall_Cheapest_Offer_Specific_Requirements_Task9,1.0,1.0,1.0,1.0,164497,15771,382.51762676239014
Webmall_Cheapest_Offer_Specific_Requirements,Webmall_Cheapest_Offer_Specific_Requirements_Task7,1.0,1.0,1.0,1.0,206158,12717,316.0753674507141
Webmall_Cheapest_Offer_Specific_Requirements,Webmall_Cheapest_Offer_Specific_Requirements_Task3,1.0,1.0,1.0,1.0,159429,10416,282.66266345977783
Webmall_Cheapest_Offer_Specific_Requirements,Webmall_Cheapest_Offer_Specific_Requirements_Task6,0.0,0.0,0.0,0.0,333488,26690,609.0830020904541
Webmall_Cheapest_Offer_Specific_Requirements,Webmall_Cheapest_Offer_Specific_Requirements_Task1,0.0,0.0,0.0,0.0,106414,11989,317.17859268188477
Webmall_Cheapest_Offer_Specific_Requirements,Webmall_Cheapest_Offer_Specific_Requirements_Task5,1.0,1.0,1.0,1.0,136736,10700,310.20484805107117
Webmall_Products_Satisfying_Vague_Requirements,Webmall_Products_Satisfying_Vague_Requirements_Task3,0.0,0.0,0.0,0.0,517439,49757,1130.492017507553
Webmall_Products_Satisfying_Vague_Requirements,Webmall_Products_Satisfying_Vague_Requirements_Task8,0.0,0.75,0.75,0.75,221153,19337,467.6680886745453
Webmall_Products_Satisfying_Vague_Requirements,Webmall_Products_Satisfying_Vague_Requirements_Task6,1.0,1.0,1.0,1.0,136705,8880,217.83665251731873
Webmall_Products_Satisfying_Vague_Requirements,Webmall_Products_Satisfying_Vague_Requirements_Task2,0.0,0.7272727272727273,1.0,0.8421052631578948,381341,47670,985.1391730308533
Webmall_Products_Satisfying_Vague_Requirements,Webmall_Products_Satisfying_Vague_Requirements_Task5,1.0,1.0,1.0,1.0,342490,31433,772.3124370574951
Webmall_Products_Satisfying_Vague_Requirements,Webmall_Products_Satisfying_Vague_Requirements_Task7,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,256545,38269,932.0453548431396
Webmall_Products_Satisfying_Vague_Requirements,Webmall_Products_Satisfying_Vague_Requirements_Task4,1.0,1.0,1.0,1.0,559615,42705,956.810399055481
Webmall_Products_Satisfying_Vague_Requirements,Webmall_Products_Satisfying_Vague_Requirements_Task1,1.0,1.0,1.0,1.0,132428,13161,297.16249418258667
