task_category,task_id,task_completion_rate,precision,recall,f1_score,prompt_tokens,completion_tokens,execution_time_seconds,total_tool_calls,search_tool_calls,cart_tool_calls,checkout_tool_calls,evaluation_strategy,checkout_successful,error_occurred
Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task8,0,1.0,0.4166666666666667,0.5882352941176471,60202,527,19.49945592880249,4,4,0,0,search_only,False,False
Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task9,1,1.0,1.0,1.0,52979,357,13.49098539352417,4,4,0,0,search_only,False,False
Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task10,0,0.25,0.5,0.3333333333333333,94664,543,22.584818124771118,4,4,0,0,search_only,False,False
Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task11,0,0.26666666666666666,0.6666666666666666,0.3809523809523809,41114,1036,23.953936100006104,4,4,0,0,search_only,False,False
Webmall_Best_Fit_Vague,Webmall_Best_Fit_Vague_Task1,0,1.0,0.75,0.8571428571428571,34301,425,15.252563953399658,4,4,0,0,search_only,False,False
Webmall_Best_Fit_Vague,Webmall_Best_Fit_Vague_Task2,0,0.5,0.875,0.6363636363636364,98546,885,23.59688401222229,4,4,0,0,search_only,False,False
Webmall_Best_Fit_Vague,Webmall_Best_Fit_Vague_Task3,0,0.0,0.0,0.0,104230,421,14.873990058898926,4,4,0,0,search_only,False,False
Webmall_Best_Fit_Vague,Webmall_Best_Fit_Vague_Task4,0,1.0,0.8888888888888888,0.9411764705882353,57052,784,21.729498863220215,4,4,0,0,search_only,False,False
Webmall_Best_Fit_Vague,Webmall_Best_Fit_Vague_Task5,1,1.0,1.0,1.0,102017,521,23.004305839538574,4,4,0,0,search_only,False,False
Webmall_Best_Fit_Vague,Webmall_Best_Fit_Vague_Task6,0,0.0,0.0,0.0,33660,245,10.978443145751953,4,4,0,0,search_only,False,False
Webmall_Best_Fit_Vague,Webmall_Best_Fit_Vague_Task7,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,42528,494,15.76872205734253,4,4,0,0,search_only,False,False
Webmall_Best_Fit_Vague,Webmall_Best_Fit_Vague_Task8,0,0.25,1.0,0.4,32666,989,31.837995052337646,4,4,0,0,search_only,False,False
Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task1,0,0.0,0.0,0.0,53430,322,15.714065074920654,4,4,0,0,search_only,False,False
Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task2,0,0.25,1.0,0.4,89782,431,18.805232286453247,4,4,0,0,search_only,False,False
Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task3,0,0.5,1.0,0.6666666666666666,44762,340,14.184398174285889,4,4,0,0,search_only,False,False
Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task4,0,0.14285714285714285,1.0,0.25,58155,568,22.751267671585083,4,4,0,0,search_only,False,False
Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task5,1,1.0,1.0,1.0,31682,281,12.751283884048462,4,4,0,0,search_only,False,False
Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task6,0,0.0,0.0,0.0,55393,263,13.41734004020691,4,4,0,0,search_only,False,False
Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task7,0,0.16666666666666666,1.0,0.2857142857142857,107589,580,36.471932888031006,4,4,0,0,search_only,False,False
Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task8,0,0.0,0.0,0.0,50260,386,18.46611785888672,4,4,0,0,search_only,False,False
Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task9,0,0.5,1.0,0.6666666666666666,42755,308,16.341580867767334,4,4,0,0,search_only,False,False
Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task10,0,0.0,0.0,0.0,47871,261,11.992543935775757,4,4,0,0,search_only,False,False
Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task1,0,0.5714285714285714,1.0,0.7272727272727273,97967,578,21.893908977508545,4,4,0,0,search_only,False,False
Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task2,0,0.5,1.0,0.6666666666666666,47769,381,13.155014038085938,4,4,0,0,search_only,False,False
Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task3,0,0.0,0.0,0.0,90898,535,20.234169006347656,4,4,0,0,search_only,False,False
Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task4,0,0.4666666666666667,0.7,0.56,59366,1186,27.507840871810913,4,4,0,0,search_only,False,False
Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task5,0,0.0,0.0,0.0,88785,271,15.121632099151611,4,4,0,0,search_only,False,False
Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task6,0,0.75,1.0,0.8571428571428571,31153,451,25.279738903045654,4,4,0,0,search_only,False,False
Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task1,1,1.0,1.0,1.0,122440,445,17.94552516937256,6,4,2,0,cart_only,False,False
Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task2,0,0.5,0.5,0.5,125955,405,22.638553857803345,6,4,2,0,cart_only,False,False
Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task3,0,0.6666666666666666,1.0,0.8,128810,457,20.999151945114136,7,4,3,0,cart_only,False,False
Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task4,0,0.5,0.5,0.5,175436,473,33.154436111450195,7,4,3,0,cart_only,False,False
Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task5,0,0.5,1.0,0.6666666666666666,130661,398,23.951575994491577,6,4,2,0,cart_only,False,False
Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task6,0,0.6666666666666666,1.0,0.8,179265,570,25.426934957504272,7,4,3,0,cart_only,False,False
Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task7,0,0.3333333333333333,0.5,0.4,337893,440,28.41415500640869,7,4,3,0,cart_only,False,False
Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task1,0,0.5,0.3333333333333333,0.4,26989,365,15.691035985946655,4,4,0,0,search_only,False,False
Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task2,0,0.75,1.0,0.8571428571428571,36558,556,19.45468783378601,4,4,0,0,search_only,False,False
Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task3,1,1.0,1.0,1.0,30776,429,15.204751014709473,4,4,0,0,search_only,False,False
Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task4,0,1.0,0.6666666666666666,0.8,30722,433,15.126658201217651,4,4,0,0,search_only,False,False
Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task5,0,0.0,0.0,0.0,21805,476,15.488182067871094,4,4,0,0,search_only,False,False
Webmall_Substitutes,Webmall_Substitutes_Task1,0,0.0,0.0,0.0,42703,297,18.43205499649048,4,4,0,0,search_only,False,False
Webmall_Substitutes,Webmall_Substitutes_Task2,1,1.0,1.0,1.0,53153,415,18.354560136795044,4,4,0,0,search_only,False,False
Webmall_Substitutes,Webmall_Substitutes_Task3,0,0.5,1.0,0.6666666666666666,44918,477,17.451858043670654,4,4,0,0,search_only,False,False
Webmall_Substitutes,Webmall_Substitutes_Task4,0,0.16666666666666666,1.0,0.2857142857142857,30768,487,24.79217290878296,4,4,0,0,search_only,False,False
Webmall_Substitutes,Webmall_Substitutes_Task5,0,0.0,0.0,0.0,35525,648,23.819625854492188,4,4,0,0,search_only,False,False
Webmall_Substitutes,Webmall_Substitutes_Task6,0,0.0,0.0,0.0,22448,336,12.448117017745972,4,4,0,0,search_only,False,False
Webmall_Checkout,Webmall_Checkout_Task1,1,1.0,1.0,1.0,51618,443,20.464216709136963,6,4,1,1,checkout_successful_fallback,True,False
Webmall_Checkout,Webmall_Checkout_Task2,1,1.0,1.0,1.0,57867,458,18.435036182403564,6,4,1,1,checkout_successful,True,False
Webmall_Checkout,Webmall_Checkout_Task3,1,1.0,1.0,1.0,81517,481,23.01325511932373,6,4,1,1,checkout_successful_fallback,True,False
Webmall_Checkout,Webmall_Checkout_Task4,0,0.0,0.0,0.0,59456,577,20.539345026016235,6,4,1,1,checkout_successful_fallback,True,False
Webmall_Checkout,Webmall_Checkout_Task5,1,1.0,1.0,1.0,81591,383,19.63840103149414,6,4,1,1,checkout_successful,True,False
Webmall_Checkout,Webmall_Checkout_Task6,0,0.0,0.0,0.0,6431,14,3.197448968887329,0,0,0,0,checkout_failed,False,False
Webmall_Checkout,Webmall_Checkout_Task7,1,1.0,1.0,1.0,133000,465,20.62365698814392,6,4,1,1,checkout_successful_fallback,True,False
Webmall_Checkout,Webmall_Checkout_Task8,1,1.0,1.0,1.0,58338,504,20.799603939056396,6,4,1,1,checkout_successful_fallback,True,False
Webmall_EndToEnd,Webmall_EndToEnd_Task1,1,1.0,1.0,1.0,132243,445,22.142549991607666,6,4,1,1,checkout_successful_fallback,True,False
Webmall_EndToEnd,Webmall_EndToEnd_Task2,1,1.0,1.0,1.0,134858,504,23.778625965118408,6,4,1,1,checkout_successful_fallback,True,False
Webmall_EndToEnd,Webmall_EndToEnd_Task3,1,1.0,1.0,1.0,333544,596,40.517066955566406,9,5,3,1,checkout_successful,True,False
Webmall_EndToEnd,Webmall_EndToEnd_Task4,1,1.0,1.0,1.0,55767,455,19.28381109237671,6,4,1,1,checkout_successful_fallback,True,False
Webmall_EndToEnd,Webmall_EndToEnd_Task5,1,1.0,1.0,1.0,56805,509,18.793190002441406,6,4,1,1,checkout_successful_fallback,True,False
Webmall_EndToEnd,Webmall_EndToEnd_Task6,1,1.0,1.0,1.0,73359,549,29.146706104278564,7,4,2,1,checkout_successful_fallback,True,False
Webmall_EndToEnd,Webmall_EndToEnd_Task7,1,1.0,1.0,1.0,443347,732,50.43979501724243,12,8,3,1,checkout_successful_fallback,True,False
Webmall_EndToEnd,Webmall_EndToEnd_Task8,0,0.0,0.0,0.0,499540,745,63.35634183883667,14,8,5,1,checkout_successful,True,False
