task_category,task_id,task_completion_rate,precision,recall,f1_score,prompt_tokens,completion_tokens,execution_time_seconds
Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task5,1,1.0,1.0,1.0,69676,433,25.24965810775757
Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task6,1,1.0,1.0,1.0,80698,266,29.100049018859863
Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task7,1,1.0,1.0,1.0,115996,335,31.32548189163208
Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task8,0,0.7777777777777778,0.5833333333333334,0.6666666666666666,79766,712,33.72439408302307
Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task9,0,0.2857142857142857,1.0,0.4444444444444445,126566,621,33.0751519203186
Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task10,0,0.5,1.0,0.6666666666666666,82487,479,32.78434181213379
Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task11,0,0.4,0.3333333333333333,0.3636363636363636,71814,515,26.223094940185547
Webmall_Best_Fit_Vague,Webmall_Best_Fit_Vague_Task1,0,0.0,0.0,0.0,75823,339,27.484375
Webmall_Best_Fit_Vague,Webmall_Best_Fit_Vague_Task2,0,0.7272727272727273,1.0,0.8421052631578948,140449,669,31.855917930603027
Webmall_Best_Fit_Vague,Webmall_Best_Fit_Vague_Task3,0,0.2857142857142857,0.6666666666666666,0.4,69367,756,26.61071515083313
Webmall_Best_Fit_Vague,Webmall_Best_Fit_Vague_Task4,1,1.0,1.0,1.0,75616,790,26.312644004821777
Webmall_Best_Fit_Vague,Webmall_Best_Fit_Vague_Task5,0,0.8,1.0,0.888888888888889,69757,488,27.572944164276123
Webmall_Best_Fit_Vague,Webmall_Best_Fit_Vague_Task6,0,0.0,0.0,0.0,84620,352,26.09872794151306
Webmall_Best_Fit_Vague,Webmall_Best_Fit_Vague_Task7,0,0.15151515151515152,0.8333333333333334,0.25641025641025644,68210,1514,62.84578895568848
Webmall_Best_Fit_Vague,Webmall_Best_Fit_Vague_Task8,0,0.16666666666666666,0.25,0.2,64737,367,22.15119695663452
Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task1,0,0.0,0.0,0.0,77161,246,23.696758031845093
Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task2,0,0.0,0.0,0.0,79148,354,22.510205030441284
Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task3,0,0.5,1.0,0.6666666666666666,76864,306,21.263423919677734
Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task4,0,0.0,0.0,0.0,72918,214,20.965765714645386
Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task5,1,1.0,1.0,1.0,82556,276,20.924761295318604
Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task6,0,0.0,0.0,0.0,139673,219,22.556974172592163
Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task7,1,1.0,1.0,1.0,82946,218,23.21326470375061
Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task8,0,0.0,0.0,0.0,91177,431,21.546164989471436
Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task9,0,0.5,1.0,0.6666666666666666,67529,279,21.266064882278442
Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task10,0,0.0,0.0,0.0,67472,217,20.770968198776245
Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task1,0,0.6,0.75,0.6666666666666665,219900,420,26.204049825668335
Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task2,0,0.0,0.0,0.0,129939,195,20.21031904220581
Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task3,0,0.0,0.0,0.0,86460,264,23.801981925964355
Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task4,0,0.5,0.1,0.16666666666666669,87088,394,27.456986904144287
Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task5,0,0.0,0.0,0.0,87437,285,20.754075050354004
Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task6,0,0.0,0.0,0.0,69789,462,26.501270055770874
Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task1,1,1.0,1.0,1.0,146377,432,38.410419940948486
Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task2,0,0.5,1.0,0.6666666666666666,204497,607,44.51051378250122
Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task3,0,0.5,1.0,0.6666666666666666,198312,552,39.712369203567505
Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task4,1,1.0,1.0,1.0,228934,536,109.86778092384338
Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task5,0,0.25,1.0,0.4,210454,544,51.718448877334595
Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task6,1,1.0,1.0,1.0,220730,529,49.3947389125824
Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task7,0,0.0,0.0,0.0,68166,413,23.85453987121582
Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task1,0,0.125,0.3333333333333333,0.18181818181818182,72364,545,24.899677753448486
Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task2,0,0.375,1.0,0.5454545454545454,96124,755,28.632720947265625
Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task3,1,1.0,1.0,1.0,72326,430,24.552448987960815
Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task4,0,1.0,0.6666666666666666,0.8,79282,527,49.892202854156494
Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task5,0,0.0,0.0,0.0,66792,381,25.057426929473877
Webmall_Substitutes,Webmall_Substitutes_Task1,0,0.3333333333333333,1.0,0.5,69085,376,23.105057954788208
Webmall_Substitutes,Webmall_Substitutes_Task2,1,1.0,1.0,1.0,96543,386,24.23176884651184
Webmall_Substitutes,Webmall_Substitutes_Task3,0,0.0,0.0,0.0,71026,311,22.92275619506836
Webmall_Substitutes,Webmall_Substitutes_Task4,0,0.0,0.0,0.0,81213,368,23.576278924942017
Webmall_Substitutes,Webmall_Substitutes_Task5,0,0.0,0.0,0.0,90516,339,26.2812340259552
Webmall_Substitutes,Webmall_Substitutes_Task6,0,0.0,0.0,0.0,79797,355,24.698289155960083
Webmall_Checkout,Webmall_Checkout_Task1,1,1.0,1.0,1.0,116297,382,27.65679097175598
Webmall_Checkout,Webmall_Checkout_Task2,1,1.0,1.0,1.0,29629,296,16.002251148223877
Webmall_Checkout,Webmall_Checkout_Task3,1,1.0,1.0,1.0,121251,500,31.65591597557068
Webmall_Checkout,Webmall_Checkout_Task4,1,1.0,1.0,1.0,145752,578,36.296807050704956
Webmall_Checkout,Webmall_Checkout_Task5,1,1.0,1.0,1.0,28980,274,16.593796968460083
Webmall_Checkout,Webmall_Checkout_Task6,0,0.5,1.0,0.6666666666666666,173913,602,44.7996392250061
Webmall_Checkout,Webmall_Checkout_Task7,1,1.0,1.0,1.0,88434,420,29.427311897277832
Webmall_Checkout,Webmall_Checkout_Task8,1,1.0,1.0,1.0,142037,563,41.62702798843384
Webmall_EndToEnd,Webmall_EndToEnd_Task1,0,0.0,0.0,0.0,62131,248,20.44394612312317
Webmall_EndToEnd,Webmall_EndToEnd_Task2,0,0.0,0.0,0.0,122603,427,33.295971155166626
Webmall_EndToEnd,Webmall_EndToEnd_Task3,0,0.0,0.0,0.0,124913,432,36.24088215827942
Webmall_EndToEnd,Webmall_EndToEnd_Task4,1,1.0,1.0,1.0,146917,450,30.992311000823975
Webmall_EndToEnd,Webmall_EndToEnd_Task5,0,0.0,0.0,0.0,127468,496,37.50741767883301
Webmall_EndToEnd,Webmall_EndToEnd_Task6,1,1.0,1.0,1.0,148144,505,42.15272903442383
Webmall_EndToEnd,Webmall_EndToEnd_Task7,1,1.0,1.0,1.0,333072,704,57.33416795730591
Webmall_EndToEnd,Webmall_EndToEnd_Task8,0,0.0,0.0,0.0,195541,501,38.473958015441895
