task_category,task_id,task_completion_rate,precision,recall,f1_score,prompt_tokens,completion_tokens,execution_time_seconds
Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task3,1,1.0,1.0,1.0,67842,703,20.46112084388733
Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task4,1,1.0,1.0,1.0,96203,638,19.660985231399536
Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task5,0,0.5,1.0,0.6666666666666666,72901,695,18.165354013442993
Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task6,1,1.0,1.0,1.0,75583,616,28.51871609687805
Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task7,1,1.0,1.0,1.0,67864,734,20.72328519821167
Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task1,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,89116,841,34.59448790550232
Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task2,1,1.0,1.0,1.0,119595,1045,27.547096014022827
Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task3,0,0.5,1.0,0.6666666666666666,32303,834,17.58155584335327
Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task4,0,0.2,0.3333333333333333,0.25,44921,684,17.343663215637207
Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task5,0,0.05555555555555555,1.0,0.10526315789473684,30008,1254,23.30016303062439
Webmall_Substitutes,Webmall_Substitutes_Task1,1,1.0,1.0,1.0,46104,834,26.971495866775513
Webmall_Substitutes,Webmall_Substitutes_Task2,1,1.0,1.0,1.0,45474,688,21.340511083602905
Webmall_Substitutes,Webmall_Substitutes_Task3,1,1.0,1.0,1.0,155782,1319,47.73927307128906
Webmall_Substitutes,Webmall_Substitutes_Task4,0,0.0,0.0,0.0,73618,1108,32.36361289024353
Webmall_Substitutes,Webmall_Substitutes_Task5,0,0.0,0.0,0.0,196932,1196,54.699920892715454
Webmall_Substitutes,Webmall_Substitutes_Task6,0,0.0,0.0,0.0,55426,1231,38.54644823074341
Webmall_Checkout,Webmall_Checkout_Task1,1,1.0,1.0,1.0,19468,630,17.308067083358765
Webmall_Checkout,Webmall_Checkout_Task2,1,1.0,1.0,1.0,20401,657,17.127954959869385
Webmall_Checkout,Webmall_Checkout_Task3,1,1.0,1.0,1.0,21086,635,15.99379587173462
Webmall_Checkout,Webmall_Checkout_Task4,1,1.0,1.0,1.0,20803,692,16.45071005821228
Webmall_Checkout,Webmall_Checkout_Task5,1,1.0,1.0,1.0,19955,638,18.414312839508057
Webmall_Checkout,Webmall_Checkout_Task6,1,1.0,1.0,1.0,20151,655,16.821518182754517
Webmall_Checkout,Webmall_Checkout_Task7,1,1.0,1.0,1.0,20392,677,17.716266870498657
Webmall_Checkout,Webmall_Checkout_Task8,1,1.0,1.0,1.0,20717,711,17.76201295852661
Webmall_EndToEnd,Webmall_EndToEnd_Task1,1,1.0,1.0,1.0,110914,897,41.67849016189575
Webmall_EndToEnd,Webmall_EndToEnd_Task2,1,1.0,1.0,1.0,117746,873,34.012428998947144
Webmall_EndToEnd,Webmall_EndToEnd_Task3,1,1.0,1.0,1.0,104048,952,26.119076251983643
Webmall_EndToEnd,Webmall_EndToEnd_Task4,1,1.0,1.0,1.0,108021,819,28.678141117095947
Webmall_EndToEnd,Webmall_EndToEnd_Task5,1,1.0,1.0,1.0,94565,1038,25.00265407562256
Webmall_EndToEnd,Webmall_EndToEnd_Task6,1,1.0,1.0,1.0,87135,857,24.11950707435608
Webmall_EndToEnd,Webmall_EndToEnd_Task7,0,0.5,0.5,0.5,269362,1873,49.92946100234985
Webmall_EndToEnd,Webmall_EndToEnd_Task8,0,0.5,0.5,0.5,361361,1753,48.00270891189575
