task_category,task_id,task_completion_rate,precision,recall,f1_score,prompt_tokens,completion_tokens,execution_time_seconds
Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task2,1,1.0,1.0,1.0,26716,242,13.67985486984253
Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task3,1,1.0,1.0,1.0,30177,244,10.356168985366821
Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task4,1,1.0,1.0,1.0,27510,225,9.46494174003601
Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task5,0,0.5,1.0,0.6666666666666666,30033,249,9.92449688911438
Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task6,0,0.0,0.0,0.0,62923,205,13.707242965698242
Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task7,0,0.25,1.0,0.4,33914,389,15.134920120239258
Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task8,0,0.0,0.0,0.0,34757,331,13.158584117889404
Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task9,0,0.5,1.0,0.6666666666666666,26000,274,9.81705904006958
Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task10,0,0.0,0.0,0.0,25133,208,10.798266887664795
Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task1,0,0.3333333333333333,0.25,0.28571428571428575,29714,290,9.85781979560852
Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task2,0,0.5,1.0,0.6666666666666666,26981,279,10.730482339859009
Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task3,0,0.0,0.0,0.0,36941,242,9.103229999542236
Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task4,0,0.5454545454545454,0.6,0.5714285714285713,117506,1162,39.578763008117676
Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task5,0,0.0,0.0,0.0,36033,358,13.99702501296997
Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task6,0,0.5,1.0,0.6666666666666666,25566,529,15.857860088348389
Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task1,1,1.0,1.0,1.0,57867,376,12.794125080108643
Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task2,1,1.0,1.0,1.0,98329,420,16.50823187828064
Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task3,0,0.6666666666666666,1.0,0.8,116309,415,20.798784017562866
Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task4,1,1.0,1.0,1.0,101917,432,20.193734884262085
Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task5,1,1.0,1.0,1.0,61661,335,15.70222783088684
Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task6,1,1.0,1.0,1.0,97825,383,18.48179602622986
Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task7,0,0.5,1.0,0.6666666666666666,54042,600,22.566961765289307
Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task1,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,30281,372,17.38151717185974
Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task2,0,0.75,1.0,0.8571428571428571,36998,562,16.592307806015015
Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task3,1,1.0,1.0,1.0,33324,424,18.880924224853516
Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task4,0,1.0,0.6666666666666666,0.8,32013,350,14.458052158355713
Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task5,0,0.0,0.0,0.0,33579,407,19.453625917434692
Webmall_Substitutes,Webmall_Substitutes_Task1,1,1.0,1.0,1.0,35855,264,16.373634099960327
Webmall_Substitutes,Webmall_Substitutes_Task2,1,1.0,1.0,1.0,93415,405,28.11964511871338
Webmall_Substitutes,Webmall_Substitutes_Task3,1,1.0,1.0,1.0,69193,288,22.3147029876709
Webmall_Substitutes,Webmall_Substitutes_Task4,0,0.0,0.0,0.0,32604,236,12.540235042572021
Webmall_Substitutes,Webmall_Substitutes_Task5,0,0.5,1.0,0.6666666666666666,32358,425,13.263344049453735
Webmall_Substitutes,Webmall_Substitutes_Task6,0,0.0,0.0,0.0,27656,337,12.280556917190552
Webmall_Checkout,Webmall_Checkout_Task1,1,1.0,1.0,1.0,139844,385,38.084104776382446
Webmall_Checkout,Webmall_Checkout_Task2,1,1.0,1.0,1.0,145749,437,30.52301287651062
Webmall_Checkout,Webmall_Checkout_Task3,1,1.0,1.0,1.0,72356,427,19.248785734176636
Webmall_Checkout,Webmall_Checkout_Task4,1,1.0,1.0,1.0,145535,497,33.57001709938049
Webmall_Checkout,Webmall_Checkout_Task5,1,1.0,1.0,1.0,80100,398,21.742286920547485
Webmall_Checkout,Webmall_Checkout_Task6,1,1.0,1.0,1.0,94389,424,18.684152126312256
Webmall_Checkout,Webmall_Checkout_Task7,1,1.0,1.0,1.0,81531,448,17.93612313270569
Webmall_Checkout,Webmall_Checkout_Task8,1,1.0,1.0,1.0,101157,538,28.27999186515808
Webmall_EndToEnd,Webmall_EndToEnd_Task1,1,1.0,1.0,1.0,101897,400,20.682296991348267
Webmall_EndToEnd,Webmall_EndToEnd_Task2,1,1.0,1.0,1.0,101880,464,21.363236904144287
Webmall_EndToEnd,Webmall_EndToEnd_Task3,1,1.0,1.0,1.0,192082,503,36.06246209144592
Webmall_EndToEnd,Webmall_EndToEnd_Task4,1,1.0,1.0,1.0,92309,403,19.318936824798584
Webmall_EndToEnd,Webmall_EndToEnd_Task5,1,1.0,1.0,1.0,137619,521,29.104872941970825
Webmall_EndToEnd,Webmall_EndToEnd_Task6,1,1.0,1.0,1.0,74425,427,18.317707061767578
Webmall_EndToEnd,Webmall_EndToEnd_Task7,1,1.0,1.0,1.0,215068,645,25.645527124404907
Webmall_EndToEnd,Webmall_EndToEnd_Task8,0,0.5,0.5,0.5,310320,763,34.30804085731506
