task_category,task_id,task_completion_rate,precision,recall,f1_score,prompt_tokens,completion_tokens,execution_time_seconds
Webmall_EndToEnd,Webmall_EndToEnd_Task4,0.0,0.0,0.0,0.0,282005,15160,204.08748841285706
Webmall_EndToEnd,Webmall_EndToEnd_Task1,0.0,0.0,0.0,0.0,593583,29018,412.6567738056183
Webmall_EndToEnd,Webmall_EndToEnd_Task7,0.0,0.0,0.0,0.0,360018,26373,367.71740102767944
Webmall_Find_Substitutes,Webmall_Find_Substitutes_Task2,1.0,1.0,1.0,1.0,31179,3842,54.77552390098572
Webmall_Find_Substitutes,Webmall_Find_Substitutes_Task6,1.0,1.0,1.0,1.0,157281,10931,154.633403301239
Webmall_Find_Substitutes,Webmall_Find_Substitutes_Task4,0.0,0.0,0.0,0.0,164753,11716,171.75175046920776
Webmall_Find_Substitutes,Webmall_Find_Substitutes_Task1,0.0,0.0,0.0,0.0,100694,8033,121.96000456809998
Webmall_Find_Substitutes,Webmall_Find_Substitutes_Task5,1.0,1.0,1.0,1.0,125382,11730,170.6181812286377
Webmall_Find_Substitutes,Webmall_Find_Substitutes_Task3,1.0,1.0,1.0,1.0,225211,17995,240.14162254333496
Webmall_Cheapest_Offer_Specific_Requirements,Webmall_Cheapest_Offer_Specific_Requirements_Task8,0.0,0.0,0.0,0.0,131228,10888,153.0330445766449
Webmall_Cheapest_Offer_Specific_Requirements,Webmall_Cheapest_Offer_Specific_Requirements_Task4,0.0,0.0,0.0,0.0,83754,6612,90.11949419975281
Webmall_Cheapest_Offer_Specific_Requirements,Webmall_Cheapest_Offer_Specific_Requirements_Task2,1.0,1.0,1.0,1.0,118087,6873,106.37044620513916
Webmall_Cheapest_Offer_Specific_Requirements,Webmall_Cheapest_Offer_Specific_Requirements_Task6,1.0,1.0,1.0,1.0,373611,23848,343.817911863327
Webmall_Cheapest_Offer_Specific_Requirements,Webmall_Cheapest_Offer_Specific_Requirements_Task5,1.0,1.0,1.0,1.0,177806,10287,171.65898942947388
Webmall_Cheapest_Offer_Specific_Requirements,Webmall_Cheapest_Offer_Specific_Requirements_Task3,1.0,1.0,1.0,1.0,95933,6321,107.36859631538391
Webmall_Cheapest_Offer_Specific_Requirements,Webmall_Cheapest_Offer_Specific_Requirements_Task7,1.0,1.0,1.0,1.0,150350,10516,152.05711030960083
Webmall_Cheapest_Offer_Specific_Requirements,Webmall_Cheapest_Offer_Specific_Requirements_Task1,0.0,0.0,0.0,0.0,114301,7526,112.08512282371521
Webmall_Cheapest_Offer_Specific_Requirements,Webmall_Cheapest_Offer_Specific_Requirements_Task10,1.0,1.0,1.0,1.0,92330,8835,116.41149353981018
Webmall_Cheapest_Offer_Specific_Requirements,Webmall_Cheapest_Offer_Specific_Requirements_Task9,0.0,0.0,0.0,0.0,533200,31389,466.5263600349426
Webmall_Products_Satisfying_Vague_Requirements,Webmall_Products_Satisfying_Vague_Requirements_Task2,0.0,0.6666666666666666,0.5,0.5714285714285715,530419,45503,600.3557496070862
Webmall_Products_Satisfying_Vague_Requirements,Webmall_Products_Satisfying_Vague_Requirements_Task5,1.0,1.0,1.0,1.0,160612,15928,210.04165172576904
Webmall_Products_Satisfying_Vague_Requirements,Webmall_Products_Satisfying_Vague_Requirements_Task8,0.0,0.5,0.75,0.6,219146,20622,294.457083940506
Webmall_Products_Satisfying_Vague_Requirements,Webmall_Products_Satisfying_Vague_Requirements_Task4,0.0,1.0,0.6666666666666666,0.8,391072,29477,386.7890341281891
Webmall_Products_Satisfying_Vague_Requirements,Webmall_Products_Satisfying_Vague_Requirements_Task1,0.0,1.0,0.75,0.8571428571428571,180990,16218,220.17797684669495
Webmall_Products_Satisfying_Vague_Requirements,Webmall_Products_Satisfying_Vague_Requirements_Task7,0.0,0.75,0.5,0.6,120262,11830,160.02075791358948
Webmall_Products_Satisfying_Vague_Requirements,Webmall_Products_Satisfying_Vague_Requirements_Task6,0.0,0.0,0.0,0.0,185293,9648,151.55189871788025
Webmall_Products_Satisfying_Vague_Requirements,Webmall_Products_Satisfying_Vague_Requirements_Task3,0.0,1.0,0.3333333333333333,0.5,478991,26888,426.9692244529724
Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task5,1.0,1.0,1.0,1.0,95258,6453,89.62599730491638
Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task3,0.0,1.0,0.5,0.6666666666666666,223867,17155,247.9280869960785
Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task1,0.0,0.0,0.0,0.0,382442,29136,399.37411236763
Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task4,0.0,1.0,0.6666666666666666,0.8,145977,10375,158.26576137542725
Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task2,0.0,0.0,0.0,0.0,609001,29879,446.0480718612671
