task_category,task_id,task_completion_rate,precision,recall,f1_score,prompt_tokens,completion_tokens,execution_time_seconds
Webmall_Substitutes,Webmall_Substitutes_Task1,0,0.0,0.0,0.0,24714,368,10.017873287200928
Webmall_Substitutes,Webmall_Substitutes_Task2,1,1.0,1.0,1.0,30856,220,11.191334962844849
Webmall_Substitutes,Webmall_Substitutes_Task3,0,0.5,1.0,0.6666666666666666,22147,466,12.02354621887207
Webmall_Substitutes,Webmall_Substitutes_Task4,0,0.0,0.0,0.0,25959,257,10.628996849060059
Webmall_Substitutes,Webmall_Substitutes_Task5,0,0.0,0.0,0.0,74030,863,33.15702199935913
Webmall_Substitutes,Webmall_Substitutes_Task6,0,0.0,0.0,0.0,22362,194,8.3091881275177
Webmall_Checkout,Webmall_Checkout_Task1,1,1.0,1.0,1.0,24962,229,16.052825689315796
Webmall_Checkout,Webmall_Checkout_Task2,1,1.0,1.0,1.0,27589,278,14.4463050365448
Webmall_Checkout,Webmall_Checkout_Task3,1,1.0,1.0,1.0,21602,215,11.034524917602539
Webmall_Checkout,Webmall_Checkout_Task4,1,1.0,1.0,1.0,26850,249,11.470131874084473
Webmall_Checkout,Webmall_Checkout_Task5,1,1.0,1.0,1.0,26537,246,11.13411808013916
Webmall_Checkout,Webmall_Checkout_Task6,1,1.0,1.0,1.0,25822,247,15.476262092590332
Webmall_Checkout,Webmall_Checkout_Task7,1,1.0,1.0,1.0,29930,288,14.652655839920044
Webmall_Checkout,Webmall_Checkout_Task8,1,1.0,1.0,1.0,11159,278,19.377186059951782
Webmall_EndToEnd,Webmall_EndToEnd_Task1,0,0.0,0.0,0.0,79394,329,23.070363759994507
Webmall_EndToEnd,Webmall_EndToEnd_Task2,1,1.0,1.0,1.0,85746,407,17.241776943206787
Webmall_EndToEnd,Webmall_EndToEnd_Task3,1,1.0,1.0,1.0,74361,379,18.506255865097046
Webmall_EndToEnd,Webmall_EndToEnd_Task4,1,1.0,1.0,1.0,77448,347,25.808228015899658
Webmall_EndToEnd,Webmall_EndToEnd_Task5,1,1.0,1.0,1.0,66008,369,19.62148094177246
Webmall_EndToEnd,Webmall_EndToEnd_Task6,1,1.0,1.0,1.0,60073,327,14.130892038345337
Webmall_EndToEnd,Webmall_EndToEnd_Task7,1,1.0,1.0,1.0,132357,620,27.5767822265625
Webmall_EndToEnd,Webmall_EndToEnd_Task8,0,0.5,0.5,0.5,311920,567,37.9631290435791
