task_category,task_id,task_completion_rate,precision,recall,f1_score,prompt_tokens,completion_tokens,execution_time_seconds
Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task4,0,1.0,0.9090909090909091,0.9523809523809523,34276,6862,254.82159686088562
Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task5,1,1.0,1.0,1.0,26439,1671,50.73848104476929
Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task6,1,1.0,1.0,1.0,30797,1360,34.92284083366394
Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task7,1,1.0,1.0,1.0,107365,2874,71.72633790969849
Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task8,0,1.0,0.5833333333333334,0.7368421052631579,33804,3036,66.44462704658508
Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task9,1,1.0,1.0,1.0,50773,2367,57.23535370826721
Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task10,1,1.0,1.0,1.0,33245,2347,58.75475311279297
Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task11,0,1.0,0.3333333333333333,0.5,65674,11164,230.0540909767151
Webmall_Best_Fit_Vague,Webmall_Best_Fit_Vague_Task1,1,1.0,1.0,1.0,53765,1918,33.5605411529541
Webmall_Best_Fit_Vague,Webmall_Best_Fit_Vague_Task2,0,0.5714285714285714,1.0,0.7272727272727273,135328,3681,95.93251132965088
Webmall_Best_Fit_Vague,Webmall_Best_Fit_Vague_Task3,1,1.0,1.0,1.0,121678,2491,57.183990716934204
Webmall_Best_Fit_Vague,Webmall_Best_Fit_Vague_Task4,0,1.0,0.8888888888888888,0.9411764705882353,28849,3087,81.54509115219116
Webmall_Best_Fit_Vague,Webmall_Best_Fit_Vague_Task5,1,1.0,1.0,1.0,68492,2083,56.77352285385132
Webmall_Best_Fit_Vague,Webmall_Best_Fit_Vague_Task6,1,1.0,1.0,1.0,33511,1568,34.53756070137024
Webmall_Best_Fit_Vague,Webmall_Best_Fit_Vague_Task7,0,0.0,0.0,0.0,137695,10761,256.728581905365
Webmall_Best_Fit_Vague,Webmall_Best_Fit_Vague_Task8,0,0.16666666666666666,0.25,0.2,27793,3754,98.29701709747314
Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task1,0,0.0,0.0,0.0,29198,1937,52.71458673477173
Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task2,1,1.0,1.0,1.0,26715,1584,36.366430044174194
Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task3,1,1.0,1.0,1.0,30190,1537,35.53864502906799
Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task4,1,1.0,1.0,1.0,117334,1630,44.221673011779785
Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task5,1,1.0,1.0,1.0,149994,2894,74.9274251461029
Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task6,0,0.0,0.0,0.0,87400,2750,78.45565104484558
Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task7,1,1.0,1.0,1.0,62033,1427,34.36939287185669
Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task8,0,0.0,0.0,0.0,69817,2624,61.2776939868927
Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task9,1,1.0,1.0,1.0,26014,2157,48.39356803894043
Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task10,1,1.0,1.0,1.0,46921,2441,67.63901424407959
Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task1,0,0.8,1.0,0.888888888888889,136015,2900,75.70605683326721
Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task2,1,1.0,1.0,1.0,61447,2963,68.93568873405457
Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task3,0,0.0,0.0,0.0,30472,2428,64.51071882247925
Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task4,0,0.6428571428571429,0.9,0.75,199862,6042,195.43575811386108
Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task5,0,0.0,0.0,0.0,34948,2207,32.651145935058594
Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task6,0,0.6,1.0,0.7499999999999999,28747,3265,46.14977312088013
Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task1,1,1.0,1.0,1.0,57907,2059,30.049376010894775
Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task2,1,1.0,1.0,1.0,66128,1679,26.539262056350708
Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task3,1,1.0,1.0,1.0,58930,3148,38.67486000061035
Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task4,1,1.0,1.0,1.0,120311,1912,37.96938133239746
Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task5,0,0.5,1.0,0.6666666666666666,152326,6810,84.21709108352661
Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task6,1,1.0,1.0,1.0,65884,2139,33.25698685646057
Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task7,1,1.0,1.0,1.0,79233,3263,44.76517462730408
Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task1,0,0.5,0.3333333333333333,0.4,72283,4890,67.77736592292786
Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task2,1,1.0,1.0,1.0,167981,2210,42.581766843795776
Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task3,1,1.0,1.0,1.0,117063,2724,41.30585813522339
Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task4,0,1.0,0.6666666666666666,0.8,66108,3125,42.93197584152222
Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task5,0,0.5,1.0,0.6666666666666666,24752,2172,31.072914123535156
Webmall_Substitutes,Webmall_Substitutes_Task1,0,0.0,0.0,0.0,74364,3042,53.976365089416504
Webmall_Substitutes,Webmall_Substitutes_Task2,1,1.0,1.0,1.0,37374,1887,26.528851985931396
Webmall_Substitutes,Webmall_Substitutes_Task3,1,1.0,1.0,1.0,27898,3132,46.55097222328186
Webmall_Substitutes,Webmall_Substitutes_Task4,1,1.0,1.0,1.0,139868,2806,48.979283809661865
Webmall_Substitutes,Webmall_Substitutes_Task5,1,1.0,1.0,1.0,31647,2931,36.598966121673584
Webmall_Substitutes,Webmall_Substitutes_Task6,0,0.0,0.0,0.0,48258,2213,31.50815200805664
Webmall_Checkout,Webmall_Checkout_Task1,1,1.0,1.0,1.0,14234,2548,34.82877206802368
Webmall_Checkout,Webmall_Checkout_Task2,1,1.0,1.0,1.0,93651,3915,55.13753795623779
Webmall_Checkout,Webmall_Checkout_Task3,1,1.0,1.0,1.0,99095,5700,86.3262391090393
Webmall_Checkout,Webmall_Checkout_Task4,1,1.0,1.0,1.0,128187,4224,60.42316508293152
Webmall_Checkout,Webmall_Checkout_Task5,1,1.0,1.0,1.0,107947,3372,47.998172998428345
Webmall_Checkout,Webmall_Checkout_Task6,1,1.0,1.0,1.0,15035,3588,46.4682080745697
Webmall_Checkout,Webmall_Checkout_Task7,1,1.0,1.0,1.0,15386,4269,54.12116718292236
Webmall_Checkout,Webmall_Checkout_Task8,1,1.0,1.0,1.0,121995,5126,75.6608350276947
Webmall_EndToEnd,Webmall_EndToEnd_Task1,1,1.0,1.0,1.0,101892,4694,67.8906900882721
Webmall_EndToEnd,Webmall_EndToEnd_Task2,1,1.0,1.0,1.0,98331,5054,72.4045729637146
Webmall_EndToEnd,Webmall_EndToEnd_Task3,1,1.0,1.0,1.0,92108,5477,76.65885424613953
Webmall_EndToEnd,Webmall_EndToEnd_Task4,1,1.0,1.0,1.0,92314,4696,76.80489492416382
Webmall_EndToEnd,Webmall_EndToEnd_Task5,1,1.0,1.0,1.0,90374,4902,70.68673992156982
Webmall_EndToEnd,Webmall_EndToEnd_Task6,1,1.0,1.0,1.0,83858,3697,53.16236329078674
Webmall_EndToEnd,Webmall_EndToEnd_Task7,0,0.5,0.5,0.5,321808,14743,176.9569022655487
Webmall_EndToEnd,Webmall_EndToEnd_Task8,0,0.5,0.5,0.5,312930,10484,138.16263604164124
